condition,episode,fell,success,peak_jerk,final_height,mean_v_stop
hard_switch,0,0,1,2.643637180328369,0.7650421857833862,0.5028809309005737
hard_switch,1,0,1,2.872774839401245,0.7596462965011597,0.5028809309005737
hard_switch,2,0,1,3.524186611175537,0.7654544115066528,0.5028809309005737
hard_switch,3,0,1,3.2492685317993164,0.7660735845565796,0.5028809309005737
hard_switch,4,0,1,1.5567125082015991,0.781012773513794,0.5028809309005737
hard_switch,5,0,1,1.206170916557312,0.7630422711372375,0.5028809309005737
hard_switch,6,0,1,2.1726877689361572,0.7825087308883667,0.5028809309005737
hard_switch,7,0,1,3.473538637161255,0.7607030272483826,0.5028809309005737
hard_switch,8,0,1,3.3342092037200928,0.7288898825645447,0.5028809309005737
hard_switch,9,0,1,2.8789901733398438,0.7815017700195312,0.5028809309005737
hard_switch,10,0,1,1.7033376693725586,0.7742862701416016,0.5028809309005737
hard_switch,11,0,1,2.11962890625,0.7642382383346558,0.5028809309005737
hard_switch,12,0,1,3.1197144985198975,0.7627035975456238,0.5028809309005737
hard_switch,13,0,1,2.217101573944092,0.7624322772026062,0.5028809309005737
hard_switch,14,0,1,2.566279888153076,0.7727231383323669,0.5028809309005737
hard_switch,15,0,1,1.9041613340377808,0.7804276943206787,0.5028809309005737
hard_switch,16,0,1,3.82539701461792,0.7579002380371094,0.5028809309005737
hard_switch,17,0,1,2.7040488719940186,0.7687516808509827,0.5028809309005737
hard_switch,18,0,1,2.90529465675354,0.7622769474983215,0.5028809309005737
hard_switch,19,0,1,2.23612904548645,0.7531839609146118,0.5028809309005737
hard_switch,20,0,1,2.113652229309082,0.7634139657020569,0.5028809309005737
hard_switch,21,0,1,2.9166958332061768,0.7610694766044617,0.5028809309005737
hard_switch,22,0,1,3.1949052810668945,0.7615524530410767,0.5028809309005737
hard_switch,23,0,1,2.884869337081909,0.7624243497848511,0.5028809309005737
hard_switch,24,0,1,1.9523415565490723,0.7616389989852905,0.5028809309005737
hard_switch,25,0,1,2.1779425144195557,0.7716760635375977,0.5028809309005737
hard_switch,26,0,1,3.3649485111236572,0.7583248615264893,0.5028809309005737
hard_switch,27,0,1,2.5831968784332275,0.7652033567428589,0.5028809309005737
hard_switch,28,0,1,2.0601449012756348,0.7618035674095154,0.5028809309005737
hard_switch,29,0,1,3.8409805297851562,0.7718626856803894,0.5028809309005737
hard_switch,30,0,1,4.2729172706604,0.7632851004600525,0.5028809309005737
hard_switch,31,0,1,2.8991901874542236,0.768152117729187,0.5028809309005737
hard_switch,32,0,1,2.1845383644104004,0.7806302309036255,0.5028809309005737
hard_switch,33,0,1,2.60976243019104,0.7632615566253662,0.5028809309005737
hard_switch,34,0,1,3.2232930660247803,0.7592743635177612,0.5028809309005737
hard_switch,35,0,1,3.0928213596343994,0.7600365281105042,0.5028809309005737
hard_switch,36,0,1,2.1656455993652344,0.7660683393478394,0.5028809309005737
hard_switch,37,0,1,3.035421371459961,0.7618088722229004,0.5028809309005737
hard_switch,38,0,1,2.4679572582244873,0.7782485485076904,0.5028809309005737
hard_switch,39,0,1,2.1439614295959473,0.7630264759063721,0.5028809309005737
hard_switch,40,0,1,2.7593095302581787,0.7655254006385803,0.5028809309005737
hard_switch,41,0,1,2.518216371536255,0.7596082091331482,0.5028809309005737
hard_switch,42,0,1,1.7127081155776978,0.7655628323554993,0.5028809309005737
hard_switch,43,0,1,2.569361686706543,0.7607607841491699,0.5028809309005737
hard_switch,44,0,1,3.06860613822937,0.7639211416244507,0.5028809309005737
hard_switch,45,0,1,4.095635414123535,0.7587564587593079,0.5028809309005737
hard_switch,46,0,1,1.7954849004745483,0.763569176197052,0.5028809309005737
hard_switch,47,0,1,3.21244478225708,0.7677649855613708,0.5028809309005737
hard_switch,48,0,1,1.4966082572937012,0.7614768147468567,0.5028809309005737
hard_switch,49,0,1,2.456496238708496,0.7642906904220581,0.5028809309005737
hard_switch,50,0,1,2.1025278568267822,0.7653221487998962,0.5028809309005737
hard_switch,51,0,1,2.7946338653564453,0.7763283848762512,0.5028809309005737
hard_switch,52,0,1,3.0879440307617188,0.761631429195404,0.5028809309005737
hard_switch,53,0,1,2.4326210021972656,0.782379686832428,0.5028809309005737
hard_switch,54,0,1,3.351693868637085,0.7583028674125671,0.5028809309005737
hard_switch,55,0,1,3.210939645767212,0.7613703608512878,0.5028809309005737
hard_switch,56,0,1,1.8188865184783936,0.7666005492210388,0.5028809309005737
hard_switch,57,0,1,2.4572582244873047,0.7757151126861572,0.5028809309005737
hard_switch,58,0,1,2.5477728843688965,0.7616590261459351,0.5028809309005737
hard_switch,59,0,1,2.4955742359161377,0.754901647567749,0.5028809309005737
