step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.7494500279426575,0.035617973655462265,2.7578787803649902,0.0,0.11145264655351639,0.05497240275144577,0.6035877466201782,0.0011510609183460474,0.6384415626525879,0.5,-0.11595707386732101,-0.08871018141508102,-0.18725727498531342,-0.025286588817834854,-0.3802947998046875,-0.0,-0.00608831224963069,-0.09053816646337509,-0.05497240275144577,-0.11145263910293579,-0.010145277716219425,-0.0111995879560709,-0.0016963189700618386,-0.0
1,0,0.7523403167724609,0.05017244815826416,3.8518054485321045,1.9250731468200684,0.10874362289905548,0.06637565046548843,0.4936787486076355,0.0013779706787317991,0.22031918168067932,0.5,-0.09371618181467056,-0.1177140399813652,-0.07545845210552216,-0.019522730261087418,-0.0962536558508873,-0.0,-0.002110694069415331,-0.07405181229114532,-0.06637565046548843,-0.10874362289905548,-0.020120954141020775,-0.009180678054690361,-0.11915341019630432,-0.0
2,0,0.7545485496520996,0.0808277577161789,4.484928607940674,0.8557085990905762,0.111898273229599,0.08462312072515488,0.5832192897796631,0.006370240822434425,0.24672755599021912,0.5,-0.0927990972995758,-0.3274713158607483,-0.04786329343914986,-0.00672637764364481,-0.04278543218970299,-0.0,-0.0020988858304917812,-0.08748289197683334,-0.08462312072515488,-0.1118982657790184,-0.052150823175907135,-0.007773298304527998,-0.10481590777635574,-0.0
3,0,0.7557650804519653,0.13004784286022186,4.678774356842041,1.479407548904419,0.09354908764362335,0.1031656265258789,0.681515097618103,0.0669955387711525,0.02380073070526123,0.5,-0.08203651010990143,-0.7035064697265625,-0.07466288655996323,-0.007659480441361666,-0.07397037744522095,-0.0,-0.0035814715083688498,-0.10222726315259933,-0.1031656265258789,-0.09354908764362335,-0.1345384567975998,-0.007047959603369236,-0.1363193839788437,-0.0
4,0,0.7559202909469604,0.19306819140911102,4.39529275894165,1.4344779253005981,0.0874100998044014,0.10204090923070908,0.7868757247924805,0.24115923047065735,0.06633240729570389,0.5,-0.0666530653834343,-1.0283598899841309,-0.12031011283397675,-0.010526004247367382,-0.07172390073537827,-0.0,-0.004108075983822346,-0.11803135275840759,-0.10204090178012848,-0.0874100923538208,-0.2945154905319214,-0.006957971956580877,-0.12652269005775452,-0.0
5,0,0.7544109225273132,0.2773486375808716,4.654876708984375,2.308218002319336,0.11071110516786575,0.09805721044540405,0.9750590324401855,0.6456575393676758,0.04059029743075371,0.5,-0.029764804989099503,-1.8673102855682373,-0.173627108335495,-0.006017462350428104,-0.11541090160608292,-0.0,-0.004353299271315336,-0.1462588608264923,-0.09805721044540405,-0.11071109771728516,-0.599760115146637,-0.007857592776417732,-0.16891001164913177,-0.0
6,0,0.7507762908935547,0.3796725869178772,5.313431739807129,1.5498125553131104,0.1307520568370819,0.08760244399309158,1.205063819885254,1.0736161470413208,0.12949609756469727,0.5,-0.0044522397220134735,-2.542327404022217,-0.23127193748950958,-0.00950712338089943,-0.07749062776565552,-0.0,-0.004009054973721504,-0.18075957894325256,-0.08760244399309158,-0.1307520568370819,-1.0988516807556152,-0.010248281992971897,-0.26083019375801086,-0.0
7,0,0.7447095513343811,0.49989259243011475,6.068552017211914,1.3150908946990967,0.13329513370990753,0.07776245474815369,1.4592134952545166,1.3456348180770874,0.24407285451889038,0.5,-0.0019235472427681088,-3.4397263526916504,-0.3075845539569855,-0.011131996288895607,-0.06575454771518707,-0.0,-0.00369722256436944,-0.21888203918933868,-0.07776245474815369,-0.13329513370990753,-1.8380674123764038,-0.01494496501982212,-0.40512293577194214,-0.0
8,0,0.7360339164733887,0.629179835319519,6.84282112121582,1.021546483039856,0.12784235179424286,0.06659448891878128,1.721053957939148,1.4059689044952393,0.5014113187789917,0.5,-0.013711163774132729,-3.71626353263855,-0.349357932806015,-0.011879466474056244,-0.05107732117176056,-0.0,-0.0028226750437170267,-0.2581580877304077,-0.06659448891878128,-0.12784235179424286,-2.770486354827881,-0.02319616824388504,-0.0,-0.0
9,1,0.7248718738555908,0.7487342953681946,7.604550838470459,0.8267767429351807,0.12321202456951141,0.039107006043195724,1.9948804378509521,1.257830262184143,0.6690279245376587,0.5,-0.013882067054510117,-2.875544309616089,-0.3365088105201721,-0.012216788716614246,-0.041338834911584854,-0.0,-0.0018967939540743828,-0.2992320656776428,-0.039107006043195724,-0.12321202456951141,-3.7069506645202637,-0.03646928817033768,-0.0,-0.0
10,1,0.7481927275657654,0.03881695494055748,8.217967987060547,0.6897144317626953,0.14247749745845795,0.027707379311323166,1.6735565662384033,0.8051338791847229,0.4010157287120819,0.0,-0.0005776123143732548,-1.9889801740646362,-0.2930231988430023,-0.011321363970637321,-0.034485723823308945,-0.0,-0.0026076778303831816,-0.3381500244140625,-0.04679019749164581,-0.10664200037717819,-4.514245986938477,-0.05702831596136093,-0.0,-0.0
11,1,0.7476412057876587,0.04491769149899483,2.368828296661377,56.350669860839844,0.18069122731685638,0.06274202466011047,1.4888832569122314,0.5003264546394348,0.23438897728919983,0.5,-0.001830207067541778,-0.16795948147773743,-0.568976640701294,-0.5852347016334534,-0.28056737780570984,-0.0,-0.004804790485650301,-0.223332479596138,-0.06274202466011047,-0.18069122731685638,-0.01612956076860428,-0.012565076351165771,-0.10104988515377045,-0.0
12,1,0.7488676309585571,0.03968578204512596,2.8620786666870117,2.7256221771240234,0.20677974820137024,0.0930372029542923,1.3347303867340088,0.3742431402206421,0.6598721742630005,0.5,-0.028314892202615738,-0.028260264545679092,-0.21471679210662842,-0.009840003214776516,-0.1362811177968979,-0.0,-0.004032949451357126,-0.20020955801010132,-0.0930371955037117,-0.20677973330020905,-0.012592854909598827,-0.011630671098828316,-0.02157289907336235,-0.0
