step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.7641997337341309,0.05634419247508049,2.3649752140045166,0.0,0.07088696956634521,0.08555455505847931,0.6009878516197205,0.0011268156813457608,2.0857761739989655e-08,0.5,-0.1841498613357544,-0.2893911302089691,-0.1319725066423416,-0.012589986436069012,-0.27965542674064636,-0.0,-0.005243875551968813,-0.09014818072319031,-0.08555455505847931,-0.07088696956634521,-0.025370903313159943,-0.0029957699589431286,-0.08900555223226547,-0.0
1,0,0.7583847045898438,0.06272163987159729,2.650547504425049,0.5425454378128052,0.09712684154510498,0.07340536266565323,0.7664379477500916,0.006054928991943598,0.7074248194694519,0.5,-0.011828573420643806,-0.2631445527076721,-0.14940232038497925,-0.13807687163352966,-0.02712726965546608,-0.0,-0.007540419697761536,-0.11496569216251373,-0.07340536266565323,-0.09712684154510498,-0.03143053129315376,-0.0056066373363137245,-0.04489539563655853,-0.0
2,0,0.756857693195343,0.07678701728582382,3.757633924484253,2.656709671020508,0.09202918410301208,0.1005861908197403,0.9026352167129517,0.016172366216778755,0.5343390703201294,0.5,-0.014330894686281681,-0.22282055020332336,-0.05508461594581604,-0.011020178906619549,-0.1328354924917221,-0.0,-0.004900449886918068,-0.13539527356624603,-0.1005861908197403,-0.09202918410301208,-0.047077689319849014,-0.0064267804846167564,-0.018597856163978577,-0.0
3,0,0.7577643394470215,0.09206413477659225,5.510131359100342,4.279101371765137,0.11921364814043045,0.1337493658065796,0.9115453362464905,0.040695324540138245,0.00925559550523758,0.5,-0.06794525682926178,-0.02033432386815548,-0.04427814111113548,-0.005979869049042463,-0.21395505964756012,-0.0,-0.003771538380533457,-0.1367318034172058,-0.1337493658065796,-0.11921364068984985,-0.06761526316404343,-0.005933079402893782,-0.04015040025115013,-0.0
4,0,0.760406494140625,0.0935160219669342,7.207266330718994,3.5247552394866943,0.12086810916662216,0.12114657461643219,0.9136914610862732,0.06730187684297562,2.5722943973960355e-05,0.5,-0.11845745891332626,-0.028548546135425568,-0.09470777213573456,-0.0055852122604846954,-0.17623776197433472,-0.0,-0.005886785686016083,-0.1370537281036377,-0.12114656716585159,-0.12086810171604156,-0.0697578564286232,-0.0046068523079156876,-0.10319650173187256,-0.0
5,0,0.7644315361976624,0.08242359012365341,8.542683601379395,2.385660409927368,0.130167618393898,0.14651831984519958,1.0310945510864258,0.06082829087972641,5.341736141417641e-06,0.5,-0.17546069622039795,-0.08838663250207901,-0.14835941791534424,-0.005288148298859596,-0.11928301304578781,-0.0,-0.006919520907104015,-0.15466418862342834,-0.14651831984519958,-0.130167618393898,-0.054226621985435486,-0.0029085141140967607,-0.1312888115644455,-0.0
6,0,0.7697312831878662,0.06648758053779602,9.84143352508545,4.616593837738037,0.21826162934303284,0.1696849912405014,1.1898564100265503,0.045850951224565506,1.961742412959211e-08,0.5,-0.24302519857883453,-0.08109044283628464,-0.15565913915634155,-0.01501723937690258,-0.23082970082759857,-0.0,-0.007103172596544027,-0.17847846448421478,-0.1696849763393402,-0.21826161444187164,-0.03531226888298988,-0.001265351427718997,-0.23198409378528595,-0.0
7,0,0.7763343453407288,0.050498224794864655,11.214037895202637,7.359157562255859,0.3101484179496765,0.20582105219364166,1.3240866661071777,0.03894071653485298,7.913700077188945e-15,0.5,-0.32146844267845154,-0.06897898018360138,-0.14521516859531403,-0.010683272033929825,-0.3679578900337219,-0.0,-0.009400850161910057,-0.1986129879951477,-0.20582105219364166,-0.3101484179496765,-0.020383231341838837,-0.00016124176909215748,-0.003928047604858875,-0.0
8,0,0.783145546913147,0.037571318447589874,12.016989707946777,4.0015692710876465,0.3468477129936218,0.26715558767318726,1.4450085163116455,0.04415054991841316,2.3557570634456348e-27,0.5,-0.24287277460098267,-0.07500120252370834,-0.2618778944015503,-0.021961811929941177,-0.20007847249507904,-0.0,-0.014235975220799446,-0.21675129234790802,-0.26715558767318726,-0.3468477129936218,-0.011287258937954903,-0.00011873574840137735,-0.11900289356708527,-0.0
9,0,0.7878963947296143,0.04180174320936203,11.16553783416748,2.5251383781433105,0.32986241579055786,0.3012263774871826,1.5124988555908203,0.08714886754751205,8.308585580907334e-38,0.5,-0.08866707980632782,-0.024746110662817955,-0.26721686124801636,-0.017291391268372536,-0.12625692784786224,-0.0,-0.010077755898237228,-0.22687482833862305,-0.3012263774871826,-0.32986241579055786,-0.01397115271538496,-0.0007482420187443495,-0.1875145584344864,-0.0
