step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.795339822769165,0.07682973891496658,1.4472930431365967,0.0,0.06263039261102676,0.05027618631720543,2.1271586418151855,0.3427795171737671,0.09662378579378128,0.5,-0.004057703074067831,-0.05060729384422302,-0.5902528762817383,-0.025775013491511345,-0.10473285615444183,-0.0,-0.0065546599216759205,-0.31907379627227783,-0.05027618631720543,-0.06263039261102676,-0.047129955142736435,-0.0028237325605005026,-0.0,-0.0
1,0,0.7925475239753723,0.08080043643712997,1.865857481956482,0.8972575664520264,0.0688590258359909,0.038241416215896606,1.8516085147857666,0.17771334946155548,0.721926748752594,0.5,-0.059595152735710144,-0.03556143864989281,-0.3482154905796051,-0.028218328952789307,-0.04486287757754326,-0.0,-0.004018367733806372,-0.27774128317832947,-0.038241416215896606,-0.0688590258359909,-0.052116088569164276,-0.001889292849227786,-0.0,-0.0
2,0,0.7850147485733032,0.07673882693052292,2.3956401348114014,1.4100267887115479,0.12448678910732269,0.028915885835886,1.7170323133468628,0.10577534884214401,0.7062333822250366,0.5,-0.3368057906627655,-0.2471647411584854,-0.24857160449028015,-0.020584899932146072,-0.07050134241580963,-0.0,-0.003081121714785695,-0.2575548589229584,-0.028915883973240852,-0.12448678910732269,-0.047018758952617645,-0.00030177587177604437,-0.0,-0.0
3,0,0.7782890200614929,0.08116515725851059,2.615281105041504,0.3308117389678955,0.0985385924577713,0.06295384466648102,1.4171029329299927,0.1966485232114792,0.011593620292842388,0.5,-0.0800839513540268,-0.05680377408862114,-0.2590614855289459,-0.1876475214958191,-0.016540586948394775,-0.0,-0.005030315835028887,-0.21256543695926666,-0.06295384466648102,-0.0985385850071907,-0.05258695036172867,-3.512825060170144e-05,-0.06177621707320213,-0.0
4,0,0.7748218774795532,0.08328425139188766,4.158374786376953,4.202045917510986,0.0702388733625412,0.07747875154018402,1.014707326889038,0.37665504217147827,0.06364968419075012,0.5,-0.016321178525686264,-0.02312965877354145,-0.19642825424671173,-0.009407592937350273,-0.21010230481624603,-0.0,-0.0058801802806556225,-0.15220610797405243,-0.07747875154018402,-0.0702388733625412,-0.055362291634082794,-0.0003217518387828022,-0.07555535435676575,-0.0
5,0,0.7718555331230164,0.07945556938648224,4.927321910858154,1.1043901443481445,0.040870316326618195,0.07593683898448944,0.7211468815803528,0.6250017285346985,0.28833308815956116,0.5,-0.012055735103785992,-0.017202142626047134,-0.16231845319271088,-0.008894996717572212,-0.05521950498223305,-0.0,-0.006433026399463415,-0.10817203670740128,-0.07593683898448944,-0.040870312601327896,-0.05039890483021736,-0.0007959823706187308,-0.002816986758261919,-0.0
6,0,0.7694959044456482,0.0776493176817894,4.836356163024902,0.33912062644958496,0.03217548877000809,0.10382063686847687,0.5897319912910461,0.8744056224822998,0.6680483222007751,0.5,-0.006310796830803156,-0.003455250058323145,-0.1053595319390297,-0.007005925755947828,-0.016956031322479248,-0.0,-0.004265144467353821,-0.0884597972035408,-0.10382063686847687,-0.03217548877000809,-0.048138752579689026,-0.0013240250991657376,-0.0027558179572224617,-0.0
7,0,0.7674978971481323,0.07925406098365784,4.28844690322876,0.93900465965271,0.033088020980358124,0.11795106530189514,0.5232101678848267,1.014528512954712,0.7442436218261719,0.5,-0.00673417653888464,-0.007382981013506651,-0.07097671180963516,-0.004325139336287975,-0.04695023223757744,-0.0,-0.0035563353449106216,-0.078481525182724,-0.11795105785131454,-0.033088020980358124,-0.050144728273153305,-0.0018756221979856491,-0.0037375364918261766,-0.0
8,0,0.7652802467346191,0.08038359135389328,3.6312978267669678,1.1391935348510742,0.03150572627782822,0.13131731748580933,0.6540886163711548,1.0073715448379517,0.7366216778755188,0.5,-0.015372011810541153,-0.05489145219326019,-0.06319169700145721,-0.004066804889589548,-0.05695967748761177,-0.0,-0.0032351708505302668,-0.0981132984161377,-0.13131730258464813,-0.03150572627782822,-0.051580823957920074,-0.002600043546408415,-0.02516362816095352,-0.0
9,0,0.7627552151679993,0.08063632249832153,2.8945133686065674,3.2020692825317383,0.036599449813365936,0.14363938570022583,0.747356653213501,0.8940605521202087,0.4988219141960144,0.5,-0.0005359562346711755,-0.006898189894855022,-0.09206487238407135,-0.5511335730552673,-0.1601034700870514,-0.0,-0.0023851722944527864,-0.11210349947214127,-0.14363938570022583,-0.036599449813365936,-0.051905546337366104,-0.0035685792099684477,-0.04460136592388153,-0.0
