step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.7472715377807617,0.08530470728874207,2.6276986598968506,0.0,0.12338003516197205,0.026346497237682343,1.0757577419281006,0.012672767043113708,0.6648926734924316,0.5,-0.07180216163396835,-0.06011519581079483,-0.6088975071907043,-0.017499079927802086,-0.3452400267124176,-0.0,-0.0052696699276566505,-0.1613636612892151,-0.026346495375037193,-0.12338003516197205,-0.05807362496852875,-0.012853804044425488,-0.03584299236536026,-0.0
1,0,0.7449768781661987,0.07104769349098206,3.0494046211242676,0.5407814979553223,0.15560880303382874,0.043448273092508316,0.9403340816497803,0.01673060655593872,0.6736148595809937,0.5,-0.040084823966026306,-0.0896664708852768,-0.13898628950119019,-0.012426542118191719,-0.027039073407649994,-0.0,-0.002807570155709982,-0.14105010032653809,-0.043448273092508316,-0.15560880303382874,-0.04031408205628395,-0.014719403348863125,-0.029368745163083076,-0.0
2,0,0.7435939311981201,0.05298977717757225,4.236080646514893,2.902843475341797,0.16777348518371582,0.061854664236307144,0.9413588643074036,0.03487657383084297,0.49621644616127014,0.5,-0.015428951941430569,-0.13944661617279053,-0.07539229094982147,-0.01124721858650446,-0.14514218270778656,-0.0,-0.0031493338756263256,-0.141203835606575,-0.061854660511016846,-0.16777348518371582,-0.022442487999796867,-0.015904797241091728,-0.01943916082382202,-0.0
3,0,0.7427012324333191,0.03871699422597885,5.224071502685547,2.1191065311431885,0.13732796907424927,0.05676302686333656,0.9176966547966003,0.08818045258522034,0.024531487375497818,0.5,-0.002148023108020425,-0.358207106590271,-0.08334175497293472,-0.028113726526498795,-0.1059553250670433,-0.0,-0.0037360871210694313,-0.13765449821949005,-0.05676302686333656,-0.13732795417308807,-0.011985667049884796,-0.01669435203075409,-0.06196320056915283,-0.0
4,0,0.7421957850456238,0.05180619657039642,5.2365193367004395,1.4773857593536377,0.11474599689245224,0.06770038604736328,0.8939523696899414,0.16530488431453705,0.0016977897612378001,0.5,-0.0008938816608861089,-0.38003942370414734,-0.1273394078016281,-0.012824110686779022,-0.07386928796768188,-0.0,-0.003894888097420335,-0.13409286737442017,-0.06770038604736328,-0.11474599689245224,-0.021451395004987717,-0.017149878665804863,-0.07929959893226624,-0.0
5,0,0.7416508793830872,0.08107836544513702,4.9435224533081055,1.3576300144195557,0.09355129301548004,0.07014478743076324,0.9003349542617798,0.3176382780075073,2.9466577871062327e-06,0.5,-0.00230667763389647,-0.45311233401298523,-0.14605766534805298,-0.004316797945648432,-0.0678815022110939,-0.0,-0.003137440187856555,-0.13505025207996368,-0.07014477998018265,-0.09355128556489944,-0.052474334836006165,-0.01764783449470997,-0.09416795521974564,-0.0
6,0,0.7404016256332397,0.1214786171913147,4.614593982696533,1.6444804668426514,0.1045694500207901,0.057495564222335815,1.0554499626159668,0.5664832592010498,2.222742807589384e-07,0.5,-0.0004654364020098001,-0.6504864692687988,-0.1427462249994278,-0.005753214005380869,-0.08222402632236481,-0.0,-0.0023565874435007572,-0.15831750631332397,-0.05749556049704552,-0.1045694425702095,-0.11747713387012482,-0.018816348165273666,-0.10387477278709412,-0.0
7,0,0.7382463812828064,0.17705710232257843,4.569287300109863,1.0807982683181763,0.10172733664512634,0.04169517755508423,1.2245521545410156,0.900395393371582,1.306386820942862e-05,0.5,-3.444505273364484e-05,-0.9993675351142883,-0.14066049456596375,-0.005179013591259718,-0.054039910435676575,-0.0,-0.0021758151706308126,-0.18368282914161682,-0.04169517755508423,-0.10172732919454575,-0.24818377196788788,-0.020920347422361374,-0.055430665612220764,-0.0
8,0,0.7350704669952393,0.2496299147605896,4.812527656555176,0.8431142568588257,0.09710507094860077,0.0395117811858654,1.3559702634811401,1.2507998943328857,0.000501588627230376,0.5,-0.0020884608384221792,-1.4024399518966675,-0.1782856583595276,-0.00424836203455925,-0.042155712842941284,-0.0,-0.0028550163842737675,-0.2033955454826355,-0.039511777460575104,-0.09710507094860077,-0.48825135827064514,-0.024223923683166504,-0.0522293858230114,-0.0
9,0,0.7310270667076111,0.33266592025756836,4.895366668701172,0.7698874473571777,0.0932675153017044,0.023032473400235176,1.5463101863861084,1.3702083826065063,0.01884305849671364,0.5,-0.002972591668367386,-1.64599609375,-0.19952186942100525,-0.00635523023083806,-0.038494374603033066,-0.0,-0.0030152378603816032,-0.23194654285907745,-0.023032473400235176,-0.0932675153017044,-0.8531517386436462,-0.028780143707990646,-0.04213013872504234,-0.0
