condition,episode,fell,success,peak_jerk,final_height,mean_v_stop
always_l2,0,0,1,1.018475890159607,0.761378824710846,0.4366264343261719
always_l2,1,0,1,0.7567320466041565,0.7884612083435059,0.4366264343261719
always_l2,2,0,1,0.5434751510620117,0.7796443700790405,0.4366264343261719
always_l2,3,0,1,0.473955899477005,0.7578542828559875,0.4366264343261719
always_l2,4,0,1,0.5396654009819031,0.7623121738433838,0.4366264343261719
always_l2,5,0,1,0.6662806272506714,0.7888617515563965,0.4366264343261719
always_l2,6,0,1,0.6227827072143555,0.7894258499145508,0.4366264343261719
always_l2,7,0,1,0.5998622179031372,0.7707310318946838,0.4366264343261719
always_l2,8,0,1,0.8980603218078613,0.7605985999107361,0.4366264343261719
always_l2,9,0,1,0.5384302139282227,0.782659113407135,0.4366264343261719
always_l2,10,0,1,0.581373393535614,0.7811781764030457,0.4366264343261719
always_l2,11,0,1,0.5611438751220703,0.7469950318336487,0.4366264343261719
always_l2,12,0,1,0.6122338771820068,0.7465623021125793,0.4366264343261719
always_l2,13,0,1,0.6840420961380005,0.7882528901100159,0.4366264343261719
always_l2,14,0,1,0.6377955675125122,0.7304015755653381,0.4366264343261719
always_l2,15,0,1,0.6520690321922302,0.7528154253959656,0.4366264343261719
always_l2,16,0,1,0.6609891057014465,0.7687947750091553,0.4366264343261719
always_l2,17,0,1,0.5600370764732361,0.7898236513137817,0.4366264343261719
always_l2,18,0,1,0.9466270208358765,0.7829231023788452,0.4366264343261719
always_l2,19,0,1,0.39403870701789856,0.7862194180488586,0.4366264343261719
always_l2,20,0,1,0.583587646484375,0.751587450504303,0.4366264343261719
always_l2,21,0,1,0.5964996218681335,0.7778059244155884,0.4366264343261719
always_l2,22,0,1,0.6997228264808655,0.7870994806289673,0.4366264343261719
always_l2,23,0,1,0.7733561396598816,0.7813749313354492,0.4366264343261719
always_l2,24,0,1,0.4856421649456024,0.7737261652946472,0.4366264343261719
always_l2,25,0,1,0.6144847869873047,0.7503941655158997,0.4366264343261719
always_l2,26,0,1,0.8450037240982056,0.7873114347457886,0.4366264343261719
always_l2,27,0,1,0.58942049741745,0.765625,0.4366264343261719
always_l2,28,0,1,0.696925699710846,0.7793934941291809,0.4366264343261719
always_l2,29,0,1,0.48368483781814575,0.74776291847229,0.4366264343261719
always_l2,30,0,1,0.7106584906578064,0.7604714035987854,0.4366264343261719
always_l2,31,0,1,0.7067028880119324,0.7760116457939148,0.4366264343261719
always_l2,32,0,1,0.7543933987617493,0.761512815952301,0.4366264343261719
always_l2,33,0,1,0.9873547554016113,0.782284677028656,0.4366264343261719
always_l2,34,0,1,0.5699432492256165,0.7414681315422058,0.4366264343261719
always_l2,35,0,1,0.7055574655532837,0.7833643555641174,0.4366264343261719
always_l2,36,0,1,0.8872377872467041,0.7869421243667603,0.4366264343261719
always_l2,37,0,1,0.7842223048210144,0.7895596027374268,0.4366264343261719
always_l2,38,0,1,0.7016280889511108,0.7887766361236572,0.4366264343261719
always_l2,39,0,1,0.5376234650611877,0.787517249584198,0.4366264343261719
always_l2,40,0,1,0.38325637578964233,0.784967303276062,0.4366264343261719
always_l2,41,0,1,0.5940674543380737,0.7818086743354797,0.4366264343261719
always_l2,42,0,1,0.6067512035369873,0.7842036485671997,0.4366264343261719
always_l2,43,0,1,0.8289867639541626,0.7877869009971619,0.4366264343261719
always_l2,44,0,1,0.769641637802124,0.7471492886543274,0.4366264343261719
always_l2,45,0,1,0.5274947285652161,0.75291508436203,0.4366264343261719
always_l2,46,0,1,0.6423539519309998,0.7620329260826111,0.4366264343261719
always_l2,47,0,1,0.43806564807891846,0.7448633313179016,0.4366264343261719
always_l2,48,0,1,0.539089560508728,0.7826013565063477,0.4366264343261719
always_l2,49,0,1,0.6073256134986877,0.7547783851623535,0.4366264343261719
always_l2,50,0,1,0.9019080996513367,0.7621740698814392,0.4366264343261719
always_l2,51,0,1,0.3638679087162018,0.7812848687171936,0.4366264343261719
always_l2,52,0,1,0.4611852169036865,0.7762275338172913,0.4366264343261719
always_l2,53,0,1,0.7241422533988953,0.7347903847694397,0.4366264343261719
always_l2,54,0,1,0.5527931451797485,0.7866456508636475,0.4366264343261719
always_l2,55,0,1,0.5401726365089417,0.7731993794441223,0.4366264343261719
always_l2,56,0,1,0.7129670977592468,0.7490627765655518,0.4366264343261719
always_l2,57,0,1,0.5703351497650146,0.7187587022781372,0.4366264343261719
always_l2,58,0,1,0.7354995608329773,0.7283967137336731,0.4366264343261719
always_l2,59,0,1,0.5906248688697815,0.789093554019928,0.4366264343261719
always_l2,60,0,1,0.6999565362930298,0.7631405591964722,0.4366264343261719
always_l2,61,0,1,0.48946788907051086,0.7853001952171326,0.4366264343261719
always_l2,62,0,1,0.8083474636077881,0.7781881093978882,0.4366264343261719
always_l2,63,0,1,0.5827029943466187,0.7802624702453613,0.4366264343261719
always_l2,64,0,1,0.8687166571617126,0.7776559591293335,0.5000849962234497
always_l2,65,0,1,0.6952290534973145,0.7827298641204834,0.5000849962234497
always_l2,66,0,1,0.5674859881401062,0.7859891653060913,0.5000849962234497
always_l2,67,0,1,0.6146934628486633,0.7821979522705078,0.5000849962234497
always_l2,68,0,1,0.538026750087738,0.784767746925354,0.5000849962234497
always_l2,69,0,1,0.5812568664550781,0.7653383612632751,0.5000849962234497
always_l2,70,0,1,0.7211043834686279,0.7856989502906799,0.5000849962234497
always_l2,71,0,1,0.6294474601745605,0.751061201095581,0.5000849962234497
always_l2,72,0,1,0.7885410189628601,0.7864617109298706,0.5000849962234497
always_l2,73,0,1,0.49101531505584717,0.7812232375144958,0.5000849962234497
always_l2,74,0,1,0.6540796160697937,0.7805660963058472,0.5000849962234497
always_l2,75,0,1,0.43732136487960815,0.7840379476547241,0.5000849962234497
always_l2,76,0,1,0.5919442772865295,0.7886813879013062,0.5000849962234497
always_l2,77,0,1,0.4512117803096771,0.7674698233604431,0.5000849962234497
always_l2,78,0,1,0.9922732710838318,0.7877599596977234,0.5000849962234497
always_l2,79,0,1,0.5922293066978455,0.788966953754425,0.5000849962234497
always_l2,80,0,1,0.7904458045959473,0.7607030272483826,0.5000849962234497
always_l2,81,0,1,0.7059521675109863,0.7824164032936096,0.5000849962234497
always_l2,82,0,1,0.5629923939704895,0.7596697211265564,0.5000849962234497
always_l2,83,0,1,0.5668684840202332,0.782629668712616,0.5000849962234497
always_l2,84,0,1,0.7559685707092285,0.7627725601196289,0.5000849962234497
always_l2,85,0,1,0.6933760643005371,0.7779359221458435,0.5000849962234497
always_l2,86,0,1,0.4864726662635803,0.7816252708435059,0.5000849962234497
always_l2,87,0,1,0.9242056608200073,0.7622510194778442,0.5000849962234497
always_l2,88,0,1,0.5566819310188293,0.7744520902633667,0.5000849962234497
always_l2,89,0,1,0.5275363326072693,0.7564992904663086,0.5000849962234497
always_l2,90,0,1,0.6468290090560913,0.7815567255020142,0.5000849962234497
always_l2,91,0,1,0.4531685709953308,0.7808290123939514,0.5000849962234497
always_l2,92,0,1,0.6520553231239319,0.7630127668380737,0.5000849962234497
always_l2,93,0,1,0.44933733344078064,0.7718392014503479,0.5000849962234497
always_l2,94,0,1,0.6263366341590881,0.7427369952201843,0.5000849962234497
always_l2,95,0,1,0.6101503372192383,0.7884355783462524,0.5000849962234497
always_l2,96,0,1,0.7924408316612244,0.7864553332328796,0.5000849962234497
always_l2,97,0,1,0.7653418779373169,0.7711324691772461,0.5000849962234497
always_l2,98,0,1,0.48905515670776367,0.7651662826538086,0.5000849962234497
always_l2,99,0,1,0.6725293397903442,0.7337388396263123,0.5000849962234497
hard_switch,0,1,0,1.7575558423995972,0.800000011920929,0.5578286647796631
hard_switch,1,1,0,2.1380484104156494,0.800000011920929,0.5847819447517395
hard_switch,2,1,0,1.616473913192749,0.800000011920929,0.5650936961174011
hard_switch,3,1,0,2.1419267654418945,0.800000011920929,0.5597138404846191
hard_switch,4,1,0,2.172881841659546,0.800000011920929,0.5316357612609863
hard_switch,5,1,0,1.9276450872421265,0.800000011920929,0.5420366525650024
hard_switch,6,1,0,1.654309868812561,0.800000011920929,0.5437131524085999
hard_switch,7,1,0,1.9005030393600464,0.800000011920929,0.5501806735992432
hard_switch,8,1,0,1.955591082572937,0.800000011920929,0.5501806735992432
hard_switch,9,1,0,1.848882794380188,0.800000011920929,0.6068680882453918
hard_switch,10,1,0,1.9997984170913696,0.800000011920929,0.5366728901863098
hard_switch,11,1,0,1.9055957794189453,0.800000011920929,0.5603695511817932
hard_switch,12,1,0,2.3960142135620117,0.800000011920929,0.5774771571159363
hard_switch,13,1,0,1.9799081087112427,0.800000011920929,0.6082371473312378
hard_switch,14,1,0,2.109881639480591,0.800000011920929,0.5718010663986206
hard_switch,15,1,0,2.116410255432129,0.800000011920929,0.5894502401351929
hard_switch,16,1,0,2.1708638668060303,0.800000011920929,0.5906998515129089
hard_switch,17,1,0,1.969637393951416,0.800000011920929,0.5771567821502686
hard_switch,18,1,0,2.2443466186523438,0.800000011920929,0.6233621835708618
hard_switch,19,1,0,2.130124568939209,0.800000011920929,0.511802077293396
