condition,episode,fell,success,peak_jerk,final_height,mean_v_stop
always_l2,0,0,1,7.299750804901123,0.800000011920929,0.7762703895568848
always_l2,1,1,0,4.919168949127197,0.800000011920929,0.7622304558753967
always_l2,2,1,0,6.790646076202393,0.800000011920929,0.7715156078338623
always_l2,3,0,1,3.9789910316467285,0.800000011920929,0.7620159387588501
always_l2,4,0,1,11.686427116394043,0.800000011920929,0.758147120475769
always_l2,5,1,0,4.03888463973999,0.800000011920929,0.7583529949188232
always_l2,6,1,0,2.344419002532959,0.800000011920929,0.7139713764190674
always_l2,7,0,1,2.154620409011841,0.800000011920929,0.7139713764190674
always_l2,8,0,1,6.799952507019043,0.800000011920929,0.7136217355728149
always_l2,9,1,0,1.7972121238708496,0.800000011920929,0.7175829410552979
always_l2,10,1,0,7.300796031951904,0.800000011920929,0.7234038710594177
always_l2,11,0,1,1.9822895526885986,0.7796604037284851,0.6551421880722046
always_l2,12,0,1,1.4335945844650269,0.7802098989486694,0.6551421880722046
always_l2,13,0,1,1.3464174270629883,0.7806004285812378,0.6551421880722046
always_l2,14,0,1,0.6383940577507019,0.7835104465484619,0.6551421880722046
always_l2,15,0,1,0.7848940491676331,0.7770572900772095,0.6551421880722046
always_l2,16,0,1,1.0662871599197388,0.7728923559188843,0.6551421880722046
always_l2,17,0,1,0.8325190544128418,0.7886158227920532,0.6551421880722046
always_l2,18,0,1,2.5152652263641357,0.783642590045929,0.6551421880722046
always_l2,19,0,1,1.347200632095337,0.7708694338798523,0.6551421880722046
always_l2,20,0,1,2.301137924194336,0.7576104402542114,0.6551421880722046
always_l2,21,0,1,1.0064443349838257,0.7880191206932068,0.6551421880722046
always_l2,22,0,1,1.768671989440918,0.7571784853935242,0.6551421880722046
always_l2,23,0,1,0.65221107006073,0.7572771310806274,0.6551421880722046
always_l2,24,0,1,1.5078649520874023,0.7630997896194458,0.6551421880722046
always_l2,25,0,1,1.0063072443008423,0.776042103767395,0.6551421880722046
always_l2,26,0,1,2.5063064098358154,0.7859944701194763,0.6551421880722046
always_l2,27,0,1,1.0564931631088257,0.7770949006080627,0.6551421880722046
always_l2,28,0,1,1.4983161687850952,0.7723560333251953,0.6551421880722046
always_l2,29,0,1,2.098327159881592,0.773970365524292,0.6551421880722046
always_l2,30,0,1,2.4917330741882324,0.766059160232544,0.6551421880722046
always_l2,31,0,1,1.6388753652572632,0.7882189154624939,0.6551421880722046
always_l2,32,0,1,0.8547055721282959,0.7762635350227356,0.6551421880722046
always_l2,33,0,1,1.220097303390503,0.7855498194694519,0.6551421880722046
always_l2,34,0,1,2.5428199768066406,0.78438800573349,0.6551421880722046
always_l2,35,0,1,1.3269109725952148,0.7774178981781006,0.6551421880722046
always_l2,36,0,1,1.1033406257629395,0.7843430042266846,0.6551421880722046
always_l2,37,0,1,1.7483127117156982,0.7751120328903198,0.6551421880722046
always_l2,38,0,1,0.9939621686935425,0.7578486204147339,0.6551421880722046
always_l2,39,0,1,1.5202049016952515,0.7841808199882507,0.6551421880722046
always_l2,40,0,1,0.599224328994751,0.7803452610969543,0.6551421880722046
always_l2,41,0,1,1.6296888589859009,0.7715523838996887,0.6551421880722046
always_l2,42,0,1,1.7276504039764404,0.7841845154762268,0.6551421880722046
always_l2,43,0,1,2.6781017780303955,0.7602033615112305,0.6551421880722046
always_l2,44,0,1,1.0922199487686157,0.7749577164649963,0.6551421880722046
always_l2,45,0,1,1.8158955574035645,0.7562707662582397,0.6551421880722046
always_l2,46,0,1,1.0662254095077515,0.7658821940422058,0.6551421880722046
always_l2,47,0,1,0.7951629757881165,0.7824544906616211,0.6551421880722046
always_l2,48,0,1,1.1620242595672607,0.7800248861312866,0.6551421880722046
always_l2,49,0,1,1.196044921875,0.7823357582092285,0.6551421880722046
always_l2,50,0,1,0.7938569188117981,0.7568184733390808,0.6551421880722046
always_l2,51,0,1,1.0877493619918823,0.7778570652008057,0.6551421880722046
always_l2,52,0,1,0.9119199514389038,0.7870844006538391,0.6551421880722046
always_l2,53,0,1,0.580263078212738,0.7709929347038269,0.6551421880722046
always_l2,54,0,1,0.9174784421920776,0.7399099469184875,0.6551421880722046
always_l2,55,0,1,1.077078104019165,0.7776730060577393,0.6551421880722046
always_l2,56,0,1,1.7807046175003052,0.7450107932090759,0.6551421880722046
always_l2,57,0,1,1.6128369569778442,0.7890324592590332,0.6551421880722046
always_l2,58,0,1,1.8045109510421753,0.7769930362701416,0.6551421880722046
always_l2,59,0,1,1.276685118675232,0.7878029942512512,0.6551421880722046
always_l2,60,0,1,1.564615249633789,0.7820283770561218,0.6551421880722046
always_l2,61,0,1,2.734027624130249,0.789504885673523,0.6551421880722046
always_l2,62,0,1,0.7236459255218506,0.7616870403289795,0.6551421880722046
always_l2,63,0,1,0.6075890064239502,0.7841696739196777,0.6551421880722046
always_l2,64,0,1,0.3111194670200348,0.7743101716041565,0.7062671184539795
