condition,episode,fell,success,peak_jerk,final_height,mean_v_stop
always_l2,0,0,1,2.635180711746216,0.800000011920929,0.8583231568336487
always_l2,1,0,1,2.6002871990203857,0.800000011920929,0.8583231568336487
always_l2,2,1,0,3.471928596496582,0.800000011920929,0.8583231568336487
always_l2,3,1,0,3.5371038913726807,0.800000011920929,0.6773451566696167
always_l2,4,1,0,13.858366012573242,0.800000011920929,0.6947497725486755
always_l2,5,1,0,7.905210018157959,0.800000011920929,0.6947497725486755
always_l2,6,1,0,7.3728251457214355,0.800000011920929,0.7047001719474792
always_l2,7,1,0,4.1723127365112305,0.800000011920929,0.7047001719474792
always_l2,8,1,0,14.233728408813477,0.800000011920929,0.7520219087600708
always_l2,9,1,0,6.546201229095459,0.800000011920929,0.8173373937606812
always_l2,10,1,0,19.739486694335938,0.800000011920929,0.8530641794204712
always_l2,11,1,0,4.540046215057373,0.800000011920929,0.8316072225570679
always_l2,12,1,0,1.8593661785125732,0.800000011920929,0.8178520202636719
always_l2,13,1,0,3.9546775817871094,0.800000011920929,0.8178520202636719
always_l2,14,0,1,4.837684154510498,0.800000011920929,0.8222862482070923
always_l2,15,1,0,1.6845383644104004,0.800000011920929,0.8222862482070923
always_l2,16,1,0,5.556764125823975,0.800000011920929,0.8222862482070923
always_l2,17,1,0,3.4407687187194824,0.800000011920929,0.7810485363006592
always_l2,18,1,0,4.869444847106934,0.800000011920929,0.7810485363006592
always_l2,19,1,0,9.598045349121094,0.800000011920929,0.7607826590538025
always_l2,20,0,1,2.9580373764038086,0.800000011920929,0.7713800072669983
always_l2,21,1,0,5.5229620933532715,0.800000011920929,0.7713800072669983
always_l2,22,1,0,2.659433603286743,0.800000011920929,0.7713800072669983
always_l2,23,1,0,6.371806621551514,0.800000011920929,0.7713800072669983
always_l2,24,1,0,2.867861032485962,0.800000011920929,0.7683004140853882
always_l2,25,1,0,2.6342241764068604,0.800000011920929,0.7642781734466553
always_l2,26,1,0,8.425926208496094,0.800000011920929,0.7642781734466553
always_l2,27,1,0,1.7044450044631958,0.800000011920929,0.7107756733894348
always_l2,28,1,0,10.633208274841309,0.800000011920929,0.7504154443740845
always_l2,29,0,1,3.8121237754821777,0.800000011920929,0.7555059194564819
always_l2,30,0,1,4.862162113189697,0.800000011920929,0.7555059194564819
always_l2,31,0,1,3.7155561447143555,0.800000011920929,0.7839423418045044
always_l2,32,1,0,3.914642572402954,0.800000011920929,0.7783191800117493
always_l2,33,1,0,8.672757148742676,0.800000011920929,0.7462896108627319
always_l2,34,1,0,5.780929088592529,0.800000011920929,0.7116529941558838
always_l2,35,0,1,0.7265433669090271,0.7861167192459106,0.6724461913108826
always_l2,36,0,1,0.9124858975410461,0.7430763244628906,0.6724461913108826
always_l2,37,0,1,0.8671749830245972,0.7380558848381042,0.6724461913108826
always_l2,38,0,1,1.7311490774154663,0.7798650860786438,0.6724461913108826
always_l2,39,0,1,0.5623618364334106,0.7248843908309937,0.6724461913108826
always_l2,40,0,1,2.8231658935546875,0.7881766557693481,0.6724461913108826
always_l2,41,0,1,1.5156958103179932,0.7777645587921143,0.6724461913108826
always_l2,42,0,1,1.3390231132507324,0.7894166111946106,0.6724461913108826
always_l2,43,0,1,1.1630429029464722,0.7792182564735413,0.6724461913108826
