step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.766539454460144,0.06448186188936234,1.4240909814834595,0.0,0.09061221778392792,0.04412919282913208,0.38895419239997864,1.306240200996399,0.2952982485294342,0.5,-0.03366590663790703,-0.13548901677131653,-0.11765985935926437,-0.011260072700679302,-0.40560704469680786,-0.0,-0.002973675960674882,-0.058343127369880676,-0.04412919282913208,-0.09061221778392792,-0.033217109739780426,-0.002174226101487875,-0.0019148322753608227,-0.0
1,0,0.7680547833442688,0.06799563020467758,2.4088079929351807,2.3185060024261475,0.06505908071994781,0.05844540894031525,0.22633874416351318,1.3121188879013062,0.34442251920700073,0.5,-0.008537773974239826,-0.01929829642176628,-0.031960174441337585,-0.007736976724117994,-0.4637012183666229,-0.0,-0.002037996891885996,-0.0339508131146431,-0.05844540894031525,-0.06505908071994781,-0.03693048283457756,-0.001712250174023211,-0.003444021102041006,-0.0
2,0,0.7683923244476318,0.06561976671218872,3.0129315853118896,0.6270577907562256,0.05737024545669556,0.0774281769990921,0.2734801173210144,1.1835203170776367,0.50333172082901,0.5,-0.0013550665462389588,-0.0017836169572547078,-0.026676900684833527,-0.0034836677368730307,-0.12541155517101288,-0.0,-0.001527304295450449,-0.04102201759815216,-0.0774281769990921,-0.05737024545669556,-0.034398604184389114,-0.0016168494476005435,-0.017900049686431885,-0.0
3,0,0.7680034637451172,0.06407543271780014,3.106661796569824,0.12483581155538559,0.0450984388589859,0.07864180207252502,0.39803972840309143,1.0930099487304688,0.6375294923782349,0.5,-0.00011706975783454254,-0.0008267717785201967,-0.02212388627231121,-0.0017303145723417401,-0.02496716007590294,-0.0,-0.001063292846083641,-0.059705961495637894,-0.07864179462194443,-0.0450984388589859,-0.03280070796608925,-0.001726994407363236,-0.008886883035302162,-0.0
4,0,0.766932487487793,0.06351915746927261,3.0328807830810547,0.14037039875984192,0.040678925812244415,0.07363472878932953,0.49407005310058594,1.0374435186386108,0.742919385433197,0.5,-0.004495606292039156,-0.00027249983395449817,-0.014758409932255745,-0.0014533447101712227,-0.028074078261852264,-0.0,-0.0012542426120489836,-0.07411050796508789,-0.07363472878932953,-0.040678925812244415,-0.03223443031311035,-0.0020491094328463078,-0.0017991982167586684,-0.0
5,0,0.7651327252388,0.06187820807099342,3.1712937355041504,0.3984260559082031,0.03717326372861862,0.07288044691085815,0.5504701733589172,1.0044256448745728,0.7221357226371765,0.5,-0.013833312317728996,-0.007576234173029661,-0.016366295516490936,-0.0008571881335228682,-0.07968521118164062,-0.0,-0.0011999442940577865,-0.08257053047418594,-0.07288044691085815,-0.03717326372861862,-0.0305920522660017,-0.0026524201966822147,-0.0010864544892683625,-0.0
6,0,0.7625545263290405,0.0601787231862545,3.0537524223327637,0.2955642342567444,0.033952973783016205,0.07777988910675049,0.5786344408988953,0.9981420636177063,0.641936719417572,0.5,-0.029468856751918793,-0.04461102932691574,-0.020610829815268517,-0.0011715886648744345,-0.05911284685134888,-0.0,-0.0012240366777405143,-0.08679516613483429,-0.07777988910675049,-0.033952973783016205,-0.02893657051026821,-0.0036521225702017546,-0.0032707112841308117,-0.0
7,0,0.761408269405365,0.06385444104671478,2.8121180534362793,0.4315803050994873,0.04538365453481674,0.054172150790691376,0.6068415641784668,0.9424597024917603,0.7148707509040833,0.5,-0.00021767421276308596,-0.013019189238548279,-0.0216340571641922,-0.002074173651635647,-0.0863160640001297,-0.0,-0.001486878958530724,-0.09102623164653778,-0.05417214706540108,-0.04538365453481674,-0.032574523240327835,-0.004147816449403763,-0.018867384642362595,-0.0
8,0,0.7612661123275757,0.06913790851831436,2.8096046447753906,1.6939051151275635,0.046259425580501556,0.03568815067410469,0.6086171865463257,1.0760719776153564,0.6134685277938843,0.5,-0.0048171645030379295,-0.012871051207184792,-0.017895439639687538,-0.0012074630940333009,-0.3387810289859772,-0.0,-0.0008028485463000834,-0.09129258245229721,-0.03568815067410469,-0.046259425580501556,-0.03817949444055557,-0.004211489576846361,-0.024754513055086136,-0.0
9,0,0.7620945572853088,0.0694383755326271,3.068298816680908,1.0555871725082397,0.04684475064277649,0.031021906062960625,0.5637880563735962,1.203688621520996,0.632185697555542,0.5,-0.013880294747650623,-0.016070444136857986,-0.01933383010327816,-0.0012763859704136848,-0.21111741662025452,-0.0,-0.001140814507380128,-0.08456820994615555,-0.031021906062960625,-0.04684474691748619,-0.03851179778575897,-0.00384724629111588,-0.004988094326108694,-0.0
