step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.7493643760681152,0.03288351744413376,2.183581829071045,0.0,0.09625858813524246,0.053105033934116364,0.5372607707977295,0.000622652645688504,0.23517140746116638,0.5,-0.10178238153457642,-0.11735891550779343,-0.22372648119926453,-0.027084888890385628,-0.9536057710647583,-0.0,-0.006255491636693478,-0.08058911561965942,-0.053105030208826065,-0.09625858813524246,-0.008647403679788113,-0.01126247551292181,-0.0022371564991772175,-0.0
1,0,0.7520469427108765,0.051837265491485596,3.059351921081543,0.9954301714897156,0.08660075068473816,0.07290398329496384,0.4204641878604889,0.0022880283650010824,0.2845209240913391,0.5,-0.08496039360761642,-0.20037703216075897,-0.05728732794523239,-0.009737662971019745,-0.1990860402584076,-0.0,-0.0027756253257393837,-0.06306962668895721,-0.07290398329496384,-0.08660074323415756,-0.0214771069586277,-0.009376462548971176,-0.5097495317459106,-0.0
2,0,0.753862738609314,0.08787412196397781,3.6780307292938232,0.628926157951355,0.0924529954791069,0.09150411933660507,0.41246744990348816,0.012075049802660942,0.594239354133606,0.5,-0.08541976660490036,-0.39391764998435974,-0.031232208013534546,-0.006797713227570057,-0.125785231590271,-0.0,-0.0023758714087307453,-0.06187012046575546,-0.09150411933660507,-0.0924529880285263,-0.06161637604236603,-0.008197858929634094,-0.25747305154800415,-0.0
3,0,0.7550657987594604,0.137188121676445,3.970930576324463,0.45616447925567627,0.08378946781158447,0.09940048307180405,0.4871521592140198,0.04438844323158264,0.40192049741744995,0.5,-0.1032538041472435,-0.6789840459823608,-0.05560814216732979,-0.0043180957436561584,-0.09123289585113525,-0.0,-0.0034343639854341745,-0.07307282835245132,-0.09940047562122345,-0.08378946781158447,-0.14962245523929596,-0.00746055506169796,-0.12299726903438568,-0.0
4,0,0.7557821273803711,0.19596007466316223,3.921882152557373,0.3780515789985657,0.06979833543300629,0.09278001636266708,0.5346086621284485,0.10723388940095901,0.7270194292068481,0.5,-0.12343849241733551,-0.920150876045227,-0.06823226809501648,-0.002817185129970312,-0.07561031728982925,-0.0,-0.0035117093939334154,-0.08019129931926727,-0.09278001636266708,-0.06979832798242569,-0.3032904267311096,-0.0070380475372076035,-0.10570664703845978,-0.0
5,0,0.755804181098938,0.26671627163887024,3.8412675857543945,0.694934606552124,0.08947103470563889,0.08396583050489426,0.5632997751235962,0.2093077450990677,0.6012760400772095,0.5,-0.13618333637714386,-1.334125280380249,-0.07437470555305481,-0.0032011005096137524,-0.13898693025112152,-0.0,-0.0028593852184712887,-0.08449497073888779,-0.08396583050489426,-0.08947102725505829,-0.5557332634925842,-0.007025234866887331,-0.07227084040641785,-0.0
6,0,0.75458163022995,0.35427507758140564,4.23974084854126,0.8114714622497559,0.0950978696346283,0.07410585135221481,0.6027300953865051,0.42237186431884766,0.5306137800216675,0.5,-0.1151043027639389,-2.0104026794433594,-0.10908816754817963,-0.003682604758068919,-0.16229429841041565,-0.0,-0.0028027386870235205,-0.09040950983762741,-0.07410585135221481,-0.0950978696346283,-0.962775468826294,-0.007753104902803898,-0.07157659530639648,-0.0
7,0,0.7516766786575317,0.4591895043849945,4.78633451461792,0.7771608829498291,0.08403389155864716,0.06197180971503258,0.7235497832298279,0.6817246079444885,0.6824774146080017,0.5,-0.08460506796836853,-2.7830607891082764,-0.1486990600824356,-0.0051953429356217384,-0.15543217957019806,-0.0,-0.002761140698567033,-0.10853246599435806,-0.06197180971503258,-0.08403389155864716,-1.5715632438659668,-0.009626506827771664,-0.017812315374612808,-0.0
8,0,0.7470504641532898,0.5722231864929199,5.174275875091553,0.40037086606025696,0.08011052012443542,0.06428534537553787,0.9244433641433716,0.7771877646446228,0.6663874983787537,0.5,-0.07231353223323822,-2.9948160648345947,-0.1620658040046692,-0.00519477529451251,-0.08007416874170303,-0.0,-0.0022950151469558477,-0.13866651058197021,-0.06428534537553787,-0.08011052012443542,-2.3457987308502197,-0.013028040528297424,-0.007522915489971638,-0.0
9,0,0.7405821084976196,0.6879478693008423,5.781163692474365,0.5205389261245728,0.07189749926328659,0.054378584027290344,1.1377755403518677,0.7507923245429993,0.7459532022476196,0.5,-0.07378599047660828,-3.064946174621582,-0.17571760714054108,-0.005197544116526842,-0.10410778969526291,-0.0,-0.0019387772772461176,-0.17066632211208344,-0.054378580302000046,-0.07189749926328659,-3.2253239154815674,-0.018645213916897774,-0.006434516981244087,-0.0
