step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.781611442565918,0.008372304029762745,2.122650623321533,0.0,0.12668344378471375,0.04346818849444389,0.761897087097168,0.15317896008491516,0.4559224843978882,0.5,-2.1840494810021482e-05,-0.002492086496204138,-0.1298682987689972,-0.0177629217505455,-0.9011291861534119,-0.0,-0.004162785597145557,-0.11428456008434296,-0.04346818849444389,-0.12668344378471375,-0.0005611320957541466,-3.1162071536527947e-05,-0.19804243743419647,-0.0
1,0,0.7807382345199585,0.007735848892480135,2.5844802856445312,0.3760371804237366,0.09763438999652863,0.06275849789381027,0.5814687013626099,0.18161332607269287,0.15739306807518005,0.5,-0.004068396519869566,-0.056820955127477646,-0.11146903038024902,-0.017554815858602524,-0.0752074345946312,-0.0,-0.004177371505647898,-0.08722031116485596,-0.06275849789381027,-0.09763438999652863,-0.0004790510574821383,-6.540388767461991e-06,-0.07052618265151978,-0.0
2,0,0.7791340351104736,0.025717884302139282,3.2010538578033447,1.2691164016723633,0.051171839237213135,0.1021430641412735,0.48804914951324463,0.3753298223018646,0.07433474808931351,0.5,-0.00597132695838809,-0.16240768134593964,-0.064026840031147,-0.006021496374160051,-0.25382328033447266,-0.0,-0.0032162966672331095,-0.07320737838745117,-0.1021430566906929,-0.051171839237213135,-0.005289731081575155,-8.998147677630186e-06,-0.040557920932769775,-0.0
3,0,0.7774019241333008,0.05520979315042496,4.062626361846924,1.3952630758285522,0.039630696177482605,0.11022093892097473,0.4489741623401642,0.8494715094566345,0.29459962248802185,0.5,-0.0022906246595084667,-0.23428678512573242,-0.04676606133580208,-0.00756012974306941,-0.27905261516571045,-0.0,-0.002059300895780325,-0.06734612584114075,-0.11022093147039413,-0.039630696177482605,-0.024359969422221184,-8.099819388007745e-05,-0.03504239767789841,-0.0
4,0,0.7761900424957275,0.08772730082273483,4.425093650817871,0.4231480658054352,0.034557607024908066,0.09222730994224548,0.4809492528438568,1.2469234466552734,0.31590378284454346,0.5,-6.570593541255221e-05,-0.2534726858139038,-0.059484340250492096,-0.004650303162634373,-0.0846296176314354,-0.0,-0.00197361852042377,-0.07214239239692688,-0.09222730994224548,-0.034557607024908066,-0.0614105723798275,-0.00017418670176994056,-0.06030547618865967,-0.0
5,0,0.7761437892913818,0.11596003919839859,4.304628849029541,0.3109285831451416,0.05023316293954849,0.0786074697971344,0.5272751450538635,1.329853892326355,0.585651695728302,0.5,-0.011406048201024532,-0.17609739303588867,-0.05425339192152023,-0.003698444226756692,-0.06218571215867996,-0.0,-0.002339723287150264,-0.07909127324819565,-0.0786074697971344,-0.050233159214258194,-0.10709264129400253,-0.00017844168178271502,-0.05786816403269768,-0.0
6,0,0.7772483825683594,0.14185510575771332,4.017829895019531,0.2617054581642151,0.05890323966741562,0.0578586645424366,0.5791780948638916,1.299790620803833,0.29185378551483154,0.5,-0.03263352811336517,-0.16645555198192596,-0.032503798604011536,-0.0033831833861768246,-0.05234109237790108,-0.0,-0.001734931138344109,-0.08687672019004822,-0.0578586645424366,-0.05890323594212532,-0.159906268119812,-9.085489000426605e-05,-0.042250871658325195,-0.0
7,0,0.7787652611732483,0.17144840955734253,3.7727110385894775,0.21293725073337555,0.06354666501283646,0.0786709189414978,0.6105781197547913,1.2936797142028809,0.3870413899421692,0.5,-0.040158167481422424,-0.2393377721309662,-0.02728588879108429,-0.001581250224262476,-0.04258745163679123,-0.0,-0.0015060754958540201,-0.09158672392368317,-0.0786709189414978,-0.06354666501283646,-0.23286139965057373,-1.829411121434532e-05,-0.036083150655031204,-0.0
8,0,0.779995858669281,0.20823967456817627,3.8038718700408936,0.12452103197574615,0.0635564923286438,0.09997951984405518,0.6266694068908691,1.3625898361206055,0.6109817624092102,0.5,-0.03234289214015007,-0.3563891649246216,-0.02612508460879326,-0.0017919548554345965,-0.02490420639514923,-0.0,-0.0014631072990596294,-0.09400041401386261,-0.09997951239347458,-0.0635564923286438,-0.3419249653816223,-2.0297363789723022e-10,-0.0195271335542202,-0.0
9,0,0.7805379629135132,0.2529827654361725,3.8098437786102295,0.1897692084312439,0.06678859889507294,0.12590283155441284,0.6456347703933716,1.4303053617477417,0.7113112807273865,0.5,-0.016919853165745735,-0.5003825426101685,-0.02767186611890793,-0.003385466057807207,-0.03795384243130684,-0.0,-0.0012102547334507108,-0.09684521704912186,-0.12590283155441284,-0.06678859889507294,-0.5011722445487976,-3.473218157523661e-06,-0.024566220119595528,-0.0
10,0,0.780220627784729,0.3048781752586365,3.8471264839172363,0.19048838317394257,0.07660460472106934,0.14167040586471558,0.6553201675415039,1.4640593528747559,0.7312536239624023,0.5,-0.007024127058684826,-0.6519278287887573,-0.03200549632310867,-0.001142105320468545,-0.038097672164440155,-0.0,-0.0011406021658331156,-0.09829802811145782,-0.14167040586471558,-0.07660460472106934,-0.720849871635437,-5.842709356329578e-07,-0.015366442501544952,-0.0
11,0,0.7789992094039917,0.36262816190719604,3.880383014678955,0.16481506824493408,0.08394858241081238,0.14506906270980835,0.6660910248756409,1.471189260482788,0.6131882071495056,0.5,-0.0012574931606650352,-0.7819462418556213,-0.03364349901676178,-0.001444242661818862,-0.032963015139102936,-0.0,-0.0011074438225477934,-0.09991365671157837,-0.14506906270980835,-0.08394858241081238,-1.0066825151443481,-1.2018293091387022e-05,-0.019989484921097755,-0.0
12,0,0.7766320109367371,0.4274976849555969,4.090487003326416,0.2406214028596878,0.08849648386240005,0.14404068887233734,0.6792932152748108,1.4787479639053345,0.6784867644309998,0.5,-0.0007860659970901906,-0.9944800138473511,-0.042559023946523666,-0.001655415864661336,-0.0481242761015892,-0.0,-0.001085383933968842,-0.10189397633075714,-0.14404068887233734,-0.08849648386240005,-1.3751121759414673,-0.0001361178874503821,-0.012577110901474953,-0.0
13,0,0.773140549659729,0.49747899174690247,4.328557968139648,0.23023931682109833,0.09023743867874146,0.1442749798297882,0.6830249428749084,1.4834165573120117,0.6649627089500427,0.5,-0.005953412968665361,-1.1147541999816895,-0.04806505888700485,-0.0021725257392972708,-0.046047862619161606,-0.0,-0.0012260363437235355,-0.10245374590158463,-0.1442749798297882,-0.09023743867874146,-1.8218474388122559,-0.0005646200152114034,-0.008794991299510002,-0.0
14,0,0.7686442136764526,0.5709823966026306,4.613988876342773,0.19947388768196106,0.09124284982681274,0.1431117057800293,0.693276584148407,1.4821317195892334,0.6809160113334656,0.5,-0.01315461378544569,-1.221019983291626,-0.052460357546806335,-0.0023938026279211044,-0.03989477828145027,-0.0,-0.001347579644061625,-0.10399149358272552,-0.1431117057800293,-0.09124284982681274,-2.336766004562378,-0.0015474387910217047,-0.008840627036988735,-0.0
15,0,0.7633690237998962,0.6455156803131104,4.869461536407471,0.1533912718296051,0.0892077386379242,0.13966049253940582,0.7015577554702759,1.4834235906600952,0.6749111413955688,0.5,-0.01564447022974491,-1.2405648231506348,-0.05108194798231125,-0.002500599017366767,-0.03067825362086296,-0.0,-0.0016273692017421126,-0.10523366183042526,-0.13966049253940582,-0.0892077311873436,-2.8954806327819824,-0.003319061128422618,-0.01118786633014679,-0.0
16,1,0.7572635412216187,0.7224369049072266,5.181331634521484,0.2452610433101654,0.0864609032869339,0.1335291862487793,0.7122594118118286,1.4886364936828613,0.5115810036659241,0.5,-0.01977858692407608,-1.3463267087936401,-0.057586491107940674,-0.0022374612744897604,-0.04905220866203308,-0.0,-0.00191462819930166,-0.10683891922235489,-0.1335291862487793,-0.0864609032869339,-3.4976401329040527,-0.0062033431604504585,-0.011166518554091454,-0.0
17,1,0.7504271864891052,0.7988529801368713,5.430629253387451,0.20521599054336548,0.08719715476036072,0.13160672783851624,0.7718708515167236,1.4909616708755493,0.5872225761413574,0.5,-0.01986696384847164,-1.2904837131500244,-0.05883347988128662,-0.002340614330023527,-0.041043199598789215,-0.0,-0.0022658314555883408,-0.11578062176704407,-0.13160672783851624,-0.08719715476036072,-4.107626438140869,-0.010494595393538475,-0.010522912256419659,-0.0
18,1,0.7523028254508972,0.10898333787918091,5.684105396270752,0.14047358930110931,0.07429994642734528,0.032238442450761795,0.6665377616882324,1.4904303550720215,0.6772944927215576,0.0,-0.015334627591073513,-1.190341830253601,-0.056651048362255096,-0.002246858784928918,-0.028094716370105743,-0.0,-0.0025463029742240906,-0.12864011526107788,-0.13729852437973022,-0.09003829956054688,-4.6928181648254395,-0.016400383785367012,-0.01176984142512083,-0.0
19,1,0.7503095865249634,0.10471955686807632,2.6942594051361084,28.413494110107422,0.12202715128660202,0.05100028216838837,0.5241544246673584,0.13732114434242249,0.008548405021429062,0.5,-0.028596192598342896,-0.2101844847202301,-0.7739109396934509,-0.02372593805193901,-1.451806664466858,-0.0,-0.014127839356660843,-0.07862316817045212,-0.05100028216838837,-0.12202714383602142,-0.08740881085395813,-0.010578226298093796,-0.0,-0.0
20,1,0.7466496229171753,0.073270782828331,4.063419342041016,3.0351758003234863,0.10601426661014557,0.12265709787607193,0.5032278895378113,0.05089298263192177,0.7297117710113525,0.5,-0.0018995336722582579,-0.44305333495140076,-0.2096446007490158,-1.6720556020736694,-0.6070351600646973,-0.0,-0.010255538858473301,-0.07548418641090393,-0.12265709042549133,-0.10601426661014557,-0.04287227243185043,-0.01334694866091013,-0.004798865877091885,-0.0
21,1,0.7464655637741089,0.06036772206425667,4.840388774871826,1.338374137878418,0.07124651223421097,0.1531699001789093,0.7093778848648071,0.15987767279148102,0.3641476631164551,0.5,-0.01466741506010294,-0.034455377608537674,-0.06329712271690369,-0.01890973001718521,-0.26767483353614807,-0.0,-0.0038911348674446344,-0.10640668869018555,-0.1531699001789093,-0.07124651223421097,-0.02911827713251114,-0.01349467784166336,-0.002023459877818823,-0.0
22,1,0.7472847700119019,0.0604545995593071,4.778524875640869,0.26433485746383667,0.07352301478385925,0.1546330749988556,0.7694978713989258,0.27293193340301514,0.7325095534324646,0.5,-0.024168938398361206,-1.1170612879141117e-06,-0.034627363085746765,-0.005453761667013168,-0.05286697298288345,-0.0,-0.00288173439912498,-0.11542468518018723,-0.1546330749988556,-0.07352300733327866,-0.029202375560998917,-0.012843412347137928,-0.0026217566337436438,-0.0
23,1,0.7484992742538452,0.06460938602685928,4.503351211547852,0.2526145279407501,0.08417943120002747,0.14800748229026794,0.7214614152908325,0.37235063314437866,0.7377870082855225,0.5,-0.026085108518600464,-0.0014912099577486515,-0.03994572162628174,-0.002509236102923751,-0.050522904843091965,-0.0,-0.0026936421636492014,-0.1082192063331604,-0.14800748229026794,-0.08417943120002747,-0.03334834799170494,-0.011907526291906834,-0.0013064008671790361,-0.0
24,1,0.7495777010917664,0.06767643243074417,4.336313247680664,0.20188367366790771,0.0855637639760971,0.14310075342655182,0.5970416069030762,0.43589478731155396,0.5948472023010254,0.5,-0.018172308802604675,-0.0001310259976889938,-0.05474677309393883,-0.0019302390282973647,-0.04037673398852348,-0.0,-0.002562191803008318,-0.0895562469959259,-0.14310075342655182,-0.08556375652551651,-0.03658485785126686,-0.011106174439191818,-0.0012186560779809952,-0.0
