step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.7674661874771118,0.1404523104429245,1.942708969116211,0.0,0.05566788464784622,0.06685726344585419,0.8136569261550903,0.06261596828699112,0.036800485104322433,0.5,-0.05181710049510002,-0.16658233106136322,-0.2636266350746155,-0.01161775179207325,-0.754823625087738,-0.0,-0.004403314087539911,-0.12204854190349579,-0.06685726344585419,-0.05566788464784622,-0.15677976608276367,-0.0018851489294320345,-0.039162129163742065,-0.0
1,0,0.7672075629234314,0.14832063019275665,4.023105621337891,5.4763689041137695,0.050143562257289886,0.0803636685013771,0.6736528873443604,0.08338307589292526,0.6583606600761414,0.5,-0.03304558992385864,-0.003907890059053898,-0.0772782489657402,-0.011033209040760994,-1.0952738523483276,-0.0,-0.004155242349952459,-0.10104794055223465,-0.0803636685013771,-0.05014355853199959,-0.17470568418502808,-0.0019637485966086388,-0.00537214195355773,-0.0
2,0,0.7667577266693115,0.14271299540996552,5.094700813293457,1.5283619165420532,0.054106954485177994,0.07687132060527802,0.6860982179641724,0.09521916508674622,0.7322437167167664,0.5,-0.025523096323013306,-0.011130498722195625,-0.10175276547670364,-0.005559289362281561,-0.3056723475456238,-0.0,-0.006310827098786831,-0.1029147282242775,-0.07687132060527802,-0.054106954485177994,-0.16183269023895264,-0.0021042844746261835,-0.004100058227777481,-0.0
3,0,0.7664170265197754,0.1325608193874359,5.306946754455566,0.33646827936172485,0.07468386739492416,0.06430057436227798,0.7378252148628235,0.10759582370519638,0.7432770729064941,0.5,-0.02415289729833603,-0.03549628704786301,-0.10629583895206451,-0.01734074391424656,-0.06729365885257721,-0.0,-0.006888160016387701,-0.11067378520965576,-0.06430057436227798,-0.07468385994434357,-0.13975757360458374,-0.002213956555351615,-0.01975008100271225,-0.0
4,0,0.7661978602409363,0.12374960631132126,5.124130725860596,0.3523988127708435,0.09905214607715607,0.08734965324401855,0.791109025478363,0.11807427555322647,0.5903472900390625,0.5,-0.021096447482705116,-0.03839355334639549,-0.08026531338691711,-0.015100326389074326,-0.07047976553440094,-0.0,-0.005317455157637596,-0.11866635084152222,-0.08734965324401855,-0.09905213862657547,-0.12188725918531418,-0.002285978989675641,-0.042228735983371735,-0.0
5,0,0.7658611536026001,0.11461229622364044,4.814517021179199,0.622194230556488,0.12524737417697906,0.09941251575946808,0.8624557256698608,0.11442357301712036,0.6574223041534424,0.5,-0.008398371748626232,-0.042577214539051056,-0.09742018580436707,-0.018027620390057564,-0.12443883717060089,-0.0,-0.003371068276464939,-0.1293683648109436,-0.09941251575946808,-0.12524737417697906,-0.10462883114814758,-0.0023988739121705294,-0.036799926310777664,-0.0
6,0,0.764941930770874,0.10278639197349548,4.314121723175049,1.0726033449172974,0.15075629949569702,0.11091817915439606,0.8773921728134155,0.08309489488601685,0.6014482975006104,0.5,-0.0011804377427324653,-0.12297431379556656,-0.12631189823150635,-0.009791349992156029,-0.2145206779241562,-0.0,-0.0034284789580851793,-0.13160882890224457,-0.11091817915439606,-0.15075629949569702,-0.08422350138425827,-0.0027209350373595953,-0.031970228999853134,-0.0
7,0,0.762671947479248,0.08858034759759903,3.8226990699768066,1.21771240234375,0.16978362202644348,0.12564104795455933,0.8626918792724609,0.0397830456495285,0.1284480094909668,0.5,-0.00742301344871521,-0.248330220580101,-0.13950251042842865,-0.009248255752027035,-0.24354247748851776,-0.0,-0.004059399478137493,-0.12940378487110138,-0.12564104795455933,-0.16978362202644348,-0.06260829418897629,-0.0036031247582286596,-0.026769865304231644,-0.0
8,0,0.7590685486793518,0.07480581104755402,3.598287582397461,1.0912103652954102,0.17545086145401,0.12371040135622025,0.8138664364814758,0.02447633072733879,0.7499446272850037,0.5,-0.0006235943292267621,-0.032791443169116974,-0.07092202454805374,-0.6659464836120605,-0.2182420790195465,-0.0,-0.0025732554495334625,-0.12207996100187302,-0.12371039390563965,-0.17545086145401,-0.044683411717414856,-0.005257493816316128,-0.3500731289386749,-0.0
9,0,0.7587589621543884,0.0690913051366806,3.7883760929107666,1.7579898834228516,0.1811504065990448,0.05949543043971062,0.6965880393981934,0.07834018021821976,0.6933971047401428,0.5,-0.01506806444376707,-0.07947920262813568,-0.05318333953619003,-0.016953039914369583,-0.35159799456596375,-0.0,-0.00313560594804585,-0.10448820888996124,-0.05949543043971062,-0.1811504065990448,-0.03812788054347038,-0.005414165556430817,-0.12280930578708649,-0.0
10,0,0.7588088512420654,0.07092500478029251,4.5571722984313965,1.574410319328308,0.15586744248867035,0.04463657736778259,0.5801624655723572,0.21866434812545776,0.27865099906921387,0.5,-0.00937661249190569,-0.0034047344233840704,-0.0646895095705986,-0.006173174828290939,-0.3148820698261261,-0.0,-0.004110280890017748,-0.08702437579631805,-0.04463657736778259,-0.15586744248867035,-0.04017549753189087,-0.005388762801885605,-0.020529991015791893,-0.0
11,0,0.7591175436973572,0.07256801426410675,4.826133728027344,0.2128107249736786,0.13614054024219513,0.04142054170370102,0.5291100144386292,0.46004024147987366,0.16842342913150787,0.5,-0.012577920220792294,-0.011374261230230331,-0.05665373057126999,-0.007659217342734337,-0.04256214573979378,-0.0,-0.003398395609110594,-0.07936649769544601,-0.04142053797841072,-0.13614054024219513,-0.04205463454127312,-0.005232909694314003,-0.022965263575315475,-0.0
12,0,0.7597079873085022,0.0713275820016861,4.733564376831055,0.23624485731124878,0.11068279296159744,0.041153550148010254,0.5165654420852661,0.6202983856201172,0.16363610327243805,0.5,-0.010972614400088787,-0.008690325543284416,-0.03580315038561821,-0.0039098067209124565,-0.0472489669919014,-0.0,-0.0028515413869172335,-0.07748481631278992,-0.041153550148010254,-0.11068278551101685,-0.040631894022226334,-0.004941175691783428,-0.026680193841457367,-0.0
13,0,0.7602828741073608,0.06989305466413498,4.372675895690918,0.5125728845596313,0.08587433397769928,0.058436013758182526,0.5243884921073914,0.6771782636642456,0.6566208600997925,0.5,-0.008996332064270973,-0.0038917376659810543,-0.03492152690887451,-0.005535364616662264,-0.10251457244157791,-0.0,-0.0019393377006053925,-0.07865826785564423,-0.05843601003289223,-0.08587433397769928,-0.03901679068803787,-0.004665167070925236,-0.006025013513863087,-0.0
14,0,0.7606409788131714,0.07016138732433319,3.888922691345215,0.6472681760787964,0.09058526903390884,0.08055899292230606,0.5286691188812256,0.6852349042892456,0.7456481456756592,0.5,-0.0050560408271849155,-0.0066851964220404625,-0.06809180229902267,-0.002173422370105982,-0.129453644156456,-0.0,-0.0015588400419801474,-0.07930037379264832,-0.08055899292230606,-0.09058526158332825,-0.03931610286235809,-0.004497247282415628,-0.0019073275616392493,-0.0
15,0,0.760177493095398,0.06661394983530045,3.789975166320801,0.22747424244880676,0.09713762998580933,0.08653055131435394,0.5200422406196594,0.5692136287689209,0.7450747489929199,0.5,-1.1863899089803454e-05,-0.038585975766181946,-0.07481217384338379,-0.0040067085064947605,-0.04549484699964523,-0.0,-0.0025569696445018053,-0.07800634205341339,-0.08653055131435394,-0.09713762253522873,-0.03544699028134346,-0.0047151679173111916,-0.005948415491729975,-0.0
16,0,0.7586190700531006,0.06164547801017761,3.6162490844726562,0.28364259004592896,0.10459817945957184,0.08248483389616013,0.5231994986534119,0.47274190187454224,0.7481324672698975,0.5,-0.005799928214401007,-0.061802007257938385,-0.06763563305139542,-0.004330688156187534,-0.05672851577401161,-0.0,-0.002579862717539072,-0.07847993075847626,-0.08248483389616013,-0.10459817945957184,-0.030362574383616447,-0.005485715344548225,-0.004705098457634449,-0.0
17,0,0.7559655904769897,0.06155640259385109,3.2417304515838623,0.5777499675750732,0.1146029382944107,0.09003987908363342,0.5907077193260193,0.42172935605049133,0.6141225099563599,0.5,-0.024077417328953743,-0.10115194320678711,-0.06574861705303192,-0.004057837184518576,-0.11554999649524689,-0.0,-0.0023688622750341892,-0.08860616385936737,-0.09003987908363342,-0.11460293084383011,-0.030275428667664528,-0.006931818090379238,-0.002427197527140379,-0.0
18,0,0.7550526261329651,0.05879923701286316,3.037001132965088,0.5631099343299866,0.08385737240314484,0.05755864456295967,0.63071608543396,0.5298095941543579,0.4060894846916199,0.5,-0.010118849575519562,-0.05600479617714882,-0.017460498958826065,-0.007961907424032688,-0.1126219853758812,-0.0,-0.0015204714145511389,-0.09460742026567459,-0.05755864456295967,-0.08385737240314484,-0.027626944705843925,-0.007468440104275942,-0.02229214645922184,-0.0
19,0,0.7557811141014099,0.061436139047145844,3.2231802940368652,1.1403436660766602,0.06507948040962219,0.046399954706430435,0.6275432705879211,0.7374188899993896,0.7395428419113159,0.5,-0.017331575974822044,-0.006764736492186785,-0.013780307024717331,-0.001920502632856369,-0.2280687391757965,-0.0,-0.0008012166945263743,-0.09413149207830429,-0.046399954706430435,-0.06507948040962219,-0.030156955122947693,-0.007038637064397335,-0.016272958368062973,-0.0
20,0,0.7565569281578064,0.05856344848871231,3.67825984954834,0.8588517904281616,0.052538372576236725,0.0509185753762722,0.5914548635482788,0.8493082523345947,0.7339686155319214,0.5,-0.011171700432896614,-0.005291623529046774,-0.02123221568763256,-0.001407900475896895,-0.1717703640460968,-0.0,-0.0012062949826940894,-0.0887182280421257,-0.0509185716509819,-0.052538368850946426,-0.027406448498368263,-0.0065949154086411,-0.002132120542228222,-0.0
21,0,0.7571074962615967,0.0539478100836277,3.730645179748535,0.2204984575510025,0.049996137619018555,0.05623391270637512,0.562006950378418,0.9682822823524475,0.7486953139305115,0.5,-0.007150570396333933,-0.004123419523239136,-0.01574874110519886,-0.0013856786536052823,-0.04409969225525856,-0.0,-0.0011028725421056151,-0.08430104702711105,-0.056233908981084824,-0.049996137619018555,-0.023260483518242836,-0.0062887840904295444,-0.0028343733865767717,-0.0
22,0,0.7574328184127808,0.05061028152704239,3.822521686553955,0.1393846869468689,0.05359157174825668,0.05910208076238632,0.5288504362106323,1.0944397449493408,0.671042799949646,0.5,-0.0034185172989964485,-0.001880926312878728,-0.015469459816813469,-0.0009382463758811355,-0.02787693776190281,-0.0,-0.0009915413102135062,-0.07932756841182709,-0.05910208076238632,-0.05359157174825668,-0.02047330141067505,-0.0061113168485462666,-0.003817469347268343,-0.0
23,0,0.7573956251144409,0.048710718750953674,3.6984312534332275,0.12848031520843506,0.05855322629213333,0.05617090314626694,0.4914734363555908,1.185775637626648,0.6285161972045898,0.5,-0.0002981070429086685,-0.0015165865188464522,-0.014242365024983883,-0.0009099459275603294,-0.02569606341421604,-0.0,-0.0008222473552450538,-0.0737210214138031,-0.05617089942097664,-0.05855322256684303,-0.018966712057590485,-0.006131477653980255,-0.004007346928119659,-0.0
24,0,0.7568883895874023,0.046308547258377075,3.567091226577759,0.1565614938735962,0.06442371010780334,0.04979148879647255,0.5071116089820862,1.270000696182251,0.7033168077468872,0.5,-0.00040041274041868746,-0.005342720542103052,-0.02202635444700718,-0.0007352321990765631,-0.03131229430437088,-0.0,-0.0007037930772639811,-0.07606673985719681,-0.04979148507118225,-0.06442371010780334,-0.01714312471449375,-0.006409742403775454,-0.004628324415534735,-0.0
25,0,0.7559104561805725,0.0432652048766613,3.262749433517456,0.314538836479187,0.07183732092380524,0.04482947662472725,0.554240345954895,1.3297487497329712,0.7485867738723755,0.5,-0.0034746932797133923,-0.021434059366583824,-0.03737960010766983,-0.0012621579226106405,-0.06290777027606964,-0.0,-0.000979021075181663,-0.08313605189323425,-0.04482947662472725,-0.07183731347322464,-0.014965699054300785,-0.00696365674957633,-0.005009446293115616,-0.0
26,0,0.754797101020813,0.04099814593791962,2.975700616836548,0.22264797985553741,0.0802411288022995,0.04086272045969963,0.5944665670394897,1.359055519104004,0.7112157940864563,0.5,-0.00013490124547388405,-0.0018242048099637032,-0.021301178261637688,-0.10689596086740494,-0.04452959820628166,-0.0,-0.0007923082448542118,-0.08916998654603958,-0.04086272045969963,-0.0802411288022995,-0.013439103960990906,-0.007622215896844864,-0.061064016073942184,-0.0
27,0,0.7554234266281128,0.04725933074951172,2.677178382873535,0.3917995095252991,0.08144509047269821,0.01810946874320507,0.5909998416900635,1.4542005062103271,0.6503996253013611,0.5,-0.013505106791853905,-0.014406034722924232,-0.013762868009507656,-0.0029159048572182655,-0.07835990190505981,-0.0,-0.0013536459300667048,-0.08864997327327728,-0.01810946874320507,-0.08144509047269821,-0.01785440184175968,-0.007248078938573599,-0.014013165608048439,-0.0
28,0,0.7569799423217773,0.05179813876748085,2.4676260948181152,0.5235057473182678,0.08122357726097107,0.027599899098277092,0.5632134675979614,1.4822607040405273,0.7484131455421448,0.5,-0.021963855251669884,-0.0010701649589464068,-0.010215000249445438,-0.0013705361634492874,-0.10470114648342133,-0.0,-0.0012575542787089944,-0.08448201417922974,-0.027599899098277092,-0.08122357726097107,-0.021444950252771378,-0.0063590602949261665,-0.008672729134559631,-0.0
