step,fell_so_far,height,tilt_rad,action_norm,action_rate_raw,dev_legs_hip,dev_waist,dev_arms,rew_track_lin_vel_xy,rew_track_ang_vel_z,rew_alive,rew_base_linear_velocity,rew_base_angular_velocity,rew_joint_vel,rew_joint_acc,rew_action_rate,rew_dof_pos_limits,rew_energy,rew_joint_deviation_arms,rew_joint_deviation_waists,rew_joint_deviation_legs,rew_flat_orientation_l2,rew_base_height,rew_feet_slide,rew_undesired_contacts
0,0,0.7472960352897644,0.08681642264127731,1.9621505737304688,0.0,0.11750082671642303,0.0316828154027462,1.0525095462799072,0.009325811639428139,0.653961181640625,0.5,-0.07563558965921402,-0.05014026537537575,-0.5024734139442444,-0.018488777801394463,-0.7700069546699524,-0.0,-0.005556886550039053,-0.15787643194198608,-0.0316828154027462,-0.11750082671642303,-0.060145433992147446,-0.012834569439291954,-0.04351094365119934,-0.0
1,0,0.7440717220306396,0.06871383637189865,2.511744260787964,0.45912766456604004,0.18397977948188782,0.04766044765710831,0.8115888833999634,0.015458138659596443,0.08841279149055481,0.5,-0.0800599604845047,-0.13637273013591766,-0.16380806267261505,-0.19842766225337982,-0.09182553738355637,-0.0,-0.0034131163265556097,-0.12173832952976227,-0.04766044765710831,-0.18397976458072662,-0.03771330416202545,-0.01549006812274456,-0.1222061961889267,-0.0
2,0,0.7412104606628418,0.036073680967092514,3.0436525344848633,0.5207791924476624,0.21654200553894043,0.0813010111451149,0.933037519454956,0.05833595618605614,0.7428067326545715,0.5,-0.03974245488643646,-0.4570125639438629,-0.10708579421043396,-0.014466393738985062,-0.10415583103895187,-0.0,-0.00378897855989635,-0.13995563983917236,-0.0813010111451149,-0.21654200553894043,-0.010405993089079857,-0.018055513501167297,-0.028247086331248283,-0.0
3,0,0.7384649515151978,0.03594454005360603,3.518296480178833,0.9542311429977417,0.17723622918128967,0.12656523287296295,0.9505147337913513,0.20177599787712097,0.29426929354667664,0.5,-0.014969822950661182,-0.7864529490470886,-0.09727596491575241,-0.007521212566643953,-0.19084621965885162,-0.0,-0.004958844278007746,-0.14257721602916718,-0.12656521797180176,-0.17723622918128967,-0.010331989265978336,-0.020701894536614418,-0.07808943092823029,-0.0
4,0,0.73586505651474,0.09163523465394974,3.976144552230835,1.6479592323303223,0.15168771147727966,0.14511533081531525,0.874890923500061,0.4511371850967407,0.6342171430587769,0.5,-0.0012923299800604582,-0.8727751970291138,-0.11806833744049072,-0.07746430486440659,-0.3295918107032776,-0.0,-0.004249025136232376,-0.13123364746570587,-0.14511533081531525,-0.15168771147727966,-0.06698785722255707,-0.023374687880277634,-0.04677574709057808,-0.0
5,0,0.734246551990509,0.14973369240760803,4.365749359130859,0.781497061252594,0.14826154708862305,0.12187281996011734,0.7536616325378418,0.6551894545555115,0.7499391436576843,0.5,-0.007594526745378971,-0.8479065299034119,-0.13152886927127838,-0.0044945720583200455,-0.1562994122505188,-0.0,-0.0034984354861080647,-0.11304923892021179,-0.12187281250953674,-0.14826154708862305,-0.17802509665489197,-0.025120502337813377,-0.05668805539608002,-0.0
6,0,0.7334592342376709,0.21538352966308594,4.727264404296875,0.6094424724578857,0.1418682038784027,0.08617550879716873,0.7446868419647217,0.9021353721618652,0.7240661382675171,0.5,-0.026686454191803932,-1.1531819105148315,-0.14237524569034576,-0.004932598676532507,-0.12188849598169327,-0.0,-0.0027403030544519424,-0.11170303076505661,-0.08617550134658813,-0.1418682038784027,-0.3654171824455261,-0.025992482900619507,-0.12240239977836609,-0.0
7,0,0.7332133054733276,0.2905428111553192,4.941003799438477,0.37869298458099365,0.12802404165267944,0.06852059811353683,0.8791793584823608,1.0798982381820679,0.5156698226928711,0.5,-0.04977376013994217,-1.4419702291488647,-0.1449304223060608,-0.004585344810038805,-0.07573859393596649,-0.0,-0.002723193960264325,-0.13187691569328308,-0.06852059811353683,-0.12802404165267944,-0.6565312147140503,-0.02626790665090084,-0.009056556038558483,-0.0
8,0,0.7330378890037537,0.37825703620910645,5.302748203277588,0.5258756875991821,0.1046779453754425,0.07384750247001648,1.0719094276428223,1.2171093225479126,0.5818228721618652,0.5,-0.0599965862929821,-1.9238200187683105,-0.16920167207717896,-0.004190531093627214,-0.10517513006925583,-0.0,-0.002780668204650283,-0.16078642010688782,-0.07384750247001648,-0.1046779453754425,-1.0910673141479492,-0.026465248316526413,-0.002810552716255188,-0.0
9,0,0.7327261567115784,0.4735948443412781,5.475710868835449,0.3987903892993927,0.07441926002502441,0.06454307585954666,1.3220038414001465,1.2540172338485718,0.7463912963867188,0.5,-0.08178208023309708,-2.1297097206115723,-0.17043474316596985,-0.004770674277096987,-0.07975807785987854,-0.0,-0.00284607638604939,-0.1983005851507187,-0.06454307585954666,-0.07441926002502441,-1.6641325950622559,-0.02681775949895382,-0.023323358967900276,-0.0
