condition,episode,fell,success,peak_jerk,final_height,mean_v_stop
always_l2,0,0,1,0.7337933778762817,0.7849425077438354,0.6606850624084473
always_l2,1,0,1,0.7640670537948608,0.7678629755973816,0.6606850624084473
always_l2,2,0,1,0.7972200512886047,0.7174850702285767,0.6606850624084473
always_l2,3,0,1,0.5606653094291687,0.7812217473983765,0.6606850624084473
always_l2,4,0,1,0.600292444229126,0.7389060258865356,0.6606850624084473
always_l2,5,0,1,0.7624948620796204,0.7765023708343506,0.6606850624084473
always_l2,6,0,1,0.9342480897903442,0.7856754660606384,0.6606850624084473
always_l2,7,0,1,0.4410889148712158,0.785950243473053,0.6606850624084473
always_l2,8,0,1,0.7341743111610413,0.7877752184867859,0.6606850624084473
always_l2,9,0,1,0.5283477902412415,0.784815788269043,0.6606850624084473
always_l2,10,0,1,0.7356290817260742,0.7881600856781006,0.6606850624084473
always_l2,11,0,1,0.545785129070282,0.7699892520904541,0.6606850624084473
always_l2,12,0,1,0.6362544298171997,0.7287874221801758,0.6606850624084473
always_l2,13,0,1,0.8088025450706482,0.7832909226417542,0.6606850624084473
always_l2,14,0,1,0.56440669298172,0.7779037356376648,0.6606850624084473
always_l2,15,0,1,0.5260116457939148,0.7400752902030945,0.6606850624084473
always_l2,16,0,1,0.5470502972602844,0.7387617230415344,0.6606850624084473
always_l2,17,0,1,0.6675063967704773,0.7870722413063049,0.6606850624084473
always_l2,18,0,1,0.6084263324737549,0.7901100516319275,0.6606850624084473
always_l2,19,0,1,0.8639197945594788,0.759259819984436,0.6606850624084473
always_l2,20,0,1,0.6819513440132141,0.7824793457984924,0.6606850624084473
always_l2,21,0,1,0.549064576625824,0.7784830927848816,0.6606850624084473
always_l2,22,0,1,0.5052840113639832,0.7790578007698059,0.6606850624084473
always_l2,23,0,1,0.9150838851928711,0.7824573516845703,0.6606850624084473
always_l2,24,0,1,0.5324739217758179,0.7862144708633423,0.6606850624084473
always_l2,25,0,1,0.682507336139679,0.771883487701416,0.6606850624084473
always_l2,26,0,1,0.49339690804481506,0.774701714515686,0.6606850624084473
always_l2,27,0,1,0.7339024543762207,0.7838559150695801,0.6606850624084473
always_l2,28,0,1,0.6293681263923645,0.7696435451507568,0.6606850624084473
always_l2,29,0,1,0.5480641722679138,0.7830206155776978,0.6606850624084473
always_l2,30,0,1,0.5865009427070618,0.7756786346435547,0.6606850624084473
always_l2,31,0,1,0.4403180778026581,0.7899183630943298,0.6606850624084473
always_l2,32,0,1,0.5506819486618042,0.7556267380714417,0.6606850624084473
always_l2,33,0,1,0.6727083325386047,0.7838872671127319,0.6606850624084473
always_l2,34,0,1,0.7509468197822571,0.78440260887146,0.6606850624084473
always_l2,35,0,1,0.7032163739204407,0.7249529361724854,0.6606850624084473
always_l2,36,0,1,0.9588558673858643,0.7393985390663147,0.6606850624084473
